Alarm timestamp,Alarm type,Alarm Point number,Alarm name,Monitor number,Alarm direction,Mode,Acknowledge by,Tag,Full comment,Assessment timestamp
12/08/2025 03:27:36.847 PM,Sensor_Fault,4577: FDB 2 - IPD 127,Sensor E  Fault  Sector 49,10,3,Secured,Operator Station 2,Valid,Hardware issue  //Tyler Douglas//,12/08/2025 03:27:48.571 PM
12/08/2025 03:28:29.526 PM,Sensor_Fault,4578: FDB 2 - IPD 127,Sensor E  Fault  Sector 49,10,1,Armed,Operator Station 2,Valid,Sensor fault  //Tyler Douglas//,12/08/2025 03:28:34.933 PM
12/08/2025 03:29:05.132 PM,Sensor_Fault,4579: FDB 2 - IPD 127,Sensor E  Fault  Sector 49,10,1,Armed,Operator Station 2,Valid,Sensor fault  //Tyler Douglas//,12/08/2025 03:29:07.302 PM
12/08/2025 03:31:12.440 PM,Tamper,4580: FDB 3 - IPD 149,Sensor E  Tamper  Sector 36,16,1,Secured,Operator Station 2,Valid,Technician onsite  //Brandon Cole//,12/08/2025 03:31:22.293 PM
12/08/2025 03:32:34.376 PM,Intrusion,4581: FDB 3 - IPD 342,Sensor B  Alarm  Sector 31,6,1,Armed,Operator Station 3,Nuisance,Storm  //Mark Clay//,12/08/2025 03:32:40.937 PM
12/08/2025 03:32:37.551 PM,Intrusion,4582: FDB 1 - IPD 354,Sensor U  Alarm  Sector 30,8,1,Armed,Operator Station 3,Nuisance,Wind  //Mark Clay//,12/08/2025 03:32:43.320 PM
12/08/2025 03:34:23.713 PM,Intrusion,4583: FDB 1 - IPD 147,Sensor F  Alarm  Sector 56,13,3,Armed,Operator Station 6,Valid,Possible breach  //Jeffrey Prince//,12/08/2025 03:34:35.763 PM
12/08/2025 03:34:27.700 PM,Intrusion,4584: FDB 4 - IPD 184,Sensor B  Alarm  Sector 57,2,3,Armed,Operator Station 6,Valid,Verified  //Jeffrey Prince//,12/08/2025 03:34:41.446 PM
12/08/2025 03:34:35.523 PM,Intrusion,4585: FDB 2 - IPD 237,Sensor D  Alarm  Sector 58,1,3,Armed,Operator Station 6,Valid,Camera confirmed  //Jeffrey Prince//,12/08/2025 03:34:44.181 PM
12/08/2025 03:34:47.994 PM,Intrusion,4586: FDB 4 - IPD 321,Sensor V  Alarm  Sector 59,10,1,Armed,Operator Station 6,Valid,Dispatch  //Jeffrey Prince//,12/08/2025 03:34:53.399 PM
12/08/2025 03:35:47.439 PM,Intrusion,4587: FDB 5 - IPD 167,Sensor A  Alarm  Sector 58,3,3,Armed,Operator Station 5,Valid,Possible breach  //Susan Stevenson//,12/08/2025 03:35:59.752 PM
12/08/2025 03:35:54.165 PM,Intrusion,4588: FDB 5 - IPD 231,Sensor S  Alarm  Sector 59,12,1,Armed,Operator Station 5,Valid,Verified  //Susan Stevenson//,12/08/2025 03:36:02.292 PM
12/08/2025 03:40:03.975 PM,Intrusion,4589: FDB 1 - IPD 329,Sensor E  Alarm  Sector 36,12,3,Armed,Operator Station 7,Nuisance,Possible animal  //Tyler Douglas//,12/08/2025 03:40:06.936 PM
12/08/2025 03:40:05.547 PM,Intrusion,4590: FDB 5 - IPD 100,Sensor I  Alarm  Sector 37,9,3,Armed,Operator Station 7,Nuisance,Animal  //Tyler Douglas//,12/08/2025 03:40:12.872 PM
12/08/2025 03:40:11.365 PM,Intrusion,4591: FDB 3 - IPD 232,Sensor J  Alarm  Sector 38,10,3,Armed,Operator Station 7,Nuisance,Possible animal  //Tyler Douglas//,12/08/2025 03:40:16.570 PM
12/08/2025 03:44:05.809 PM,Tamper,4592: FDB 2 - IPD 142,Sensor I  Tamper  Sector 29,16,1,Armed,Operator Station 3,Valid,Verified  //Tyler Douglas//,12/08/2025 03:44:16.637 PM
12/08/2025 03:44:14.914 PM,Intrusion,4593: FDB 2 - IPD 139,Sensor J  Alarm  Sector 28,8,3,Armed,Operator Station 3,Valid,Unauthorized access  //Tyler Douglas//,12/08/2025 03:44:32.906 PM
12/08/2025 03:44:23.925 PM,Intrusion,4594: FDB 4 - IPD 274,Sensor T  Alarm  Sector 28,9,3,Armed,Operator Station 3,Valid,Dispatch  //Tyler Douglas//,12/08/2025 03:44:41.876 PM
12/08/2025 03:47:51.981 PM,Sensor_Fault,4595: FDB 1 - IPD 184,Sensor I  Fault  Sector 20,11,1,Secured,Operator Station 3,Valid,Device trouble  //Shawn Schmidt//,12/08/2025 03:47:54.417 PM
12/08/2025 03:48:13.885 PM,Sensor_Fault,4596: FDB 1 - IPD 184,Sensor I  Fault  Sector 20,11,1,Secured,Operator Station 3,Valid,Hardware issue  //Shawn Schmidt//,12/08/2025 03:48:16.574 PM
12/08/2025 03:50:24.803 PM,Intrusion,4597: FDB 2 - IPD 385,Sensor F  Alarm  Sector 4,16,3,Armed,Operator Station 4,Valid,Possible breach  //Tyler Douglas//,12/08/2025 03:50:35.243 PM
12/08/2025 03:50:29.276 PM,Intrusion,4598: FDB 2 - IPD 149,Sensor L  Alarm  Sector 3,1,3,Armed,Operator Station 4,Valid,Verified  //Tyler Douglas//,12/08/2025 03:50:46.280 PM
12/08/2025 03:54:53.571 PM,Tamper,4599: FDB 5 - IPD 243,Sensor Q  Tamper  Sector 20,12,1,Secured,Operator Station 4,Valid,Service activity  //Mark Clay//,12/08/2025 03:55:01.210 PM
12/08/2025 03:58:25.415 PM,Intrusion,4600: FDB 5 - IPD 238,Sensor Z  Alarm  Sector 49,6,3,Armed,Operator Station 6,FALSE,Wind  //Christopher Henderson//,12/08/2025 03:58:31.887 PM
12/08/2025 03:58:26.941 PM,Intrusion,4601: FDB 5 - IPD 220,Sensor W  Alarm  Sector 48,10,1,Armed,Operator Station 6,FALSE,Wind  //Christopher Henderson//,12/08/2025 03:58:30.856 PM
12/08/2025 03:59:34.159 PM,Tamper,4602: FDB 5 - IPD 327,Sensor Y  Tamper  Sector 56,5,1,Armed,Operator Station 2,Valid,Verified  //Allison Perez//,12/08/2025 03:59:44.593 PM
12/08/2025 03:59:38.975 PM,Intrusion,4603: FDB 1 - IPD 389,Sensor I  Alarm  Sector 55,7,1,Armed,Operator Station 2,Valid,Unauthorized access  //Allison Perez//,12/08/2025 03:59:45.673 PM
12/08/2025 03:59:47.692 PM,Intrusion,4604: FDB 1 - IPD 112,Sensor U  Alarm  Sector 55,3,3,Armed,Operator Station 2,Valid,Dispatch  //Allison Perez//,12/08/2025 04:00:00.764 PM
12/08/2025 03:59:50.299 PM,Intrusion,4605: FDB 5 - IPD 222,Sensor P  Alarm  Sector 20,1,3,Armed,Operator Station 7,Nuisance,Heavy wind  //Jeffrey Prince//,12/08/2025 03:59:52.598 PM
12/08/2025 03:59:49.849 PM,Intrusion,4606: FDB 1 - IPD 185,Sensor E  Alarm  Sector 21,12,3,Armed,Operator Station 7,Nuisance,Weather  //Jeffrey Prince//,12/08/2025 03:59:52.518 PM
12/08/2025 04:04:46.013 PM,Tamper,4607: FDB 3 - IPD 284,Sensor I  Tamper  Sector 48,6,1,Secured,Operator Station 6,FALSE,Work order  //Shawn Schmidt//,12/08/2025 04:04:49.081 PM
12/08/2025 04:04:52.066 PM,Tamper,4608: FDB 2 - IPD 376,Sensor L  Tamper  Sector 48,7,1,Secured,Operator Station 6,FALSE,Dispatch  //Shawn Schmidt//,12/08/2025 04:05:02.610 PM
12/08/2025 04:05:16.576 PM,Intrusion,4609: FDB 2 - IPD 338,Sensor A  Alarm  Sector 29,15,3,Armed,Operator Station 5,Valid,Possible breach  //Tyler Douglas//,12/08/2025 04:05:28.100 PM
12/08/2025 04:05:22.171 PM,Intrusion,4610: FDB 2 - IPD 213,Sensor V  Alarm  Sector 30,4,3,Armed,Operator Station 5,Valid,Camera confirmed  //Tyler Douglas//,12/08/2025 04:05:30.543 PM
12/08/2025 04:05:28.477 PM,Intrusion,4611: FDB 3 - IPD 147,Sensor P  Alarm  Sector 31,1,1,Armed,Operator Station 5,Valid,Police notified  //Tyler Douglas//,12/08/2025 04:05:45.514 PM
12/08/2025 04:07:46.238 PM,Intrusion,4612: FDB 3 - IPD 357,Sensor Z  Alarm  Sector 42,3,3,Armed,Operator Station 5,Nuisance,Wildlife  //Allison Perez//,12/08/2025 04:07:53.358 PM
12/08/2025 04:07:51.935 PM,Intrusion,4613: FDB 2 - IPD 154,Sensor B  Alarm  Sector 43,6,3,Armed,Operator Station 5,Nuisance,Deer near fence  //Allison Perez//,12/08/2025 04:07:55.916 PM
12/08/2025 04:08:34.952 PM,Intrusion,4614: FDB 2 - IPD 294,Sensor B  Alarm  Sector 29,5,1,Armed,Operator Station 6,Valid,Possible breach  //Brandon Cole//,12/08/2025 04:08:41.193 PM
12/08/2025 04:08:43.995 PM,Intrusion,4615: FDB 1 - IPD 296,Sensor L  Alarm  Sector 28,15,1,Armed,Operator Station 6,Valid,Camera confirmed  //Brandon Cole//,12/08/2025 04:08:56.055 PM
12/08/2025 04:10:23.533 PM,Sensor_Fault,4616: FDB 4 - IPD 213,Sensor P  Fault  Sector 37,3,1,Armed,Operator Station 7,Valid,Service activity  //Susan Stevenson//,12/08/2025 04:10:35.055 PM
12/08/2025 04:10:51.931 PM,Intrusion,4617: FDB 2 - IPD 230,Sensor O  Alarm  Sector 36,14,3,Armed,Operator Station 2,Valid,Dispatch  //Ashley Patel//,12/08/2025 04:11:00.911 PM
12/08/2025 04:11:06.776 PM,Intrusion,4618: FDB 2 - IPD 185,Sensor M  Alarm  Sector 35,14,3,Armed,Operator Station 2,Valid,Verified  //Ashley Patel//,12/08/2025 04:11:23.932 PM
12/08/2025 04:14:43.848 PM,Tamper,4619: FDB 4 - IPD 233,Sensor T  Tamper  Sector 18,5,1,Armed,Operator Station 7,Valid,Verified  //Shawn Schmidt//,12/08/2025 04:14:55.010 PM
12/08/2025 04:14:48.616 PM,Intrusion,4620: FDB 4 - IPD 372,Sensor T  Alarm  Sector 19,2,3,Armed,Operator Station 7,Valid,Unauthorized access  //Shawn Schmidt//,12/08/2025 04:15:05.853 PM
12/08/2025 04:14:51.865 PM,Intrusion,4621: FDB 4 - IPD 120,Sensor U  Alarm  Sector 20,7,3,Armed,Operator Station 7,Valid,Dispatch  //Shawn Schmidt//,12/08/2025 04:15:01.860 PM
12/08/2025 04:15:32.859 PM,Intrusion,4622: FDB 1 - IPD 262,Sensor C  Alarm  Sector 56,9,1,Armed,Operator Station 3,Valid,Possible breach  //Mark Clay//,12/08/2025 04:15:44.531 PM
12/08/2025 04:15:44.265 PM,Intrusion,4623: FDB 3 - IPD 111,Sensor C  Alarm  Sector 55,9,1,Armed,Operator Station 3,Valid,Verified  //Mark Clay//,12/08/2025 04:15:55.430 PM
12/08/2025 04:17:25.249 PM,Intrusion,4624: FDB 3 - IPD 234,Sensor I  Alarm  Sector 49,15,1,Armed,Operator Station 3,Nuisance,Wildlife  //Ashley Patel//,12/08/2025 04:17:32.338 PM
12/08/2025 04:17:30.288 PM,Intrusion,4625: FDB 5 - IPD 389,Sensor O  Alarm  Sector 50,16,1,Armed,Operator Station 3,Nuisance,Animal  //Ashley Patel//,12/08/2025 04:17:35.469 PM
12/08/2025 04:21:26.865 PM,Tamper,4626: FDB 4 - IPD 367,Sensor B  Tamper  Sector 56,14,1,Armed,Operator Station 5,Valid,Verified  //Allison Perez//,12/08/2025 04:21:38.472 PM
12/08/2025 04:21:35.839 PM,Intrusion,4627: FDB 2 - IPD 262,Sensor P  Alarm  Sector 57,8,1,Armed,Operator Station 5,Valid,Unauthorized access  //Allison Perez//,12/08/2025 04:21:45.987 PM
12/08/2025 04:24:55.160 PM,Sensor_Fault,4628: FDB 1 - IPD 213,Sensor D  Fault  Sector 38,6,3,Armed,Operator Station 5,Nuisance,Device trouble  //Allison Perez//,12/08/2025 04:25:03.566 PM
12/08/2025 04:25:06.678 PM,Sensor_Fault,4629: FDB 1 - IPD 213,Sensor D  Fault  Sector 38,6,1,Armed,Operator Station 5,Nuisance,Dispatch  //Allison Perez//,12/08/2025 04:25:09.415 PM
12/08/2025 04:25:35.215 PM,Sensor_Fault,4630: FDB 1 - IPD 213,Sensor D  Fault  Sector 38,6,1,Armed,Operator Station 5,Nuisance,Service required  //Allison Perez//,12/08/2025 04:25:45.688 PM
12/08/2025 04:26:49.520 PM,Intrusion,4631: FDB 2 - IPD 110,Sensor C  Alarm  Sector 29,3,1,Armed,Operator Station 2,Valid,Possible breach  //Shawn Schmidt//,12/08/2025 04:26:54.514 PM
12/08/2025 04:26:54.905 PM,Intrusion,4632: FDB 3 - IPD 155,Sensor N  Alarm  Sector 30,16,1,Armed,Operator Station 2,Valid,Camera confirmed  //Shawn Schmidt//,12/08/2025 04:27:04.888 PM
12/08/2025 04:28:37.919 PM,Sensor_Fault,4633: FDB 5 - IPD 236,Sensor E  Fault  Sector 30,2,1,Armed,Operator Station 4,Valid,Hardware issue  //Amanda Brooks//,12/08/2025 04:28:40.932 PM
12/08/2025 04:28:50.736 PM,Sensor_Fault,4634: FDB 5 - IPD 236,Sensor E  Fault  Sector 30,2,1,Secured,Operator Station 4,Valid,Sensor fault  //Amanda Brooks//,12/08/2025 04:29:01.071 PM
12/08/2025 04:31:40.390 PM,Intrusion,4635: FDB 5 - IPD 173,Sensor N  Alarm  Sector 48,15,1,Armed,Operator Station 4,Nuisance,Heavy wind  //Mark Clay//,12/08/2025 04:31:42.399 PM
12/08/2025 04:31:45.629 PM,Intrusion,4636: FDB 3 - IPD 311,Sensor P  Alarm  Sector 47,2,1,Armed,Operator Station 4,Nuisance,Weather  //Mark Clay//,12/08/2025 04:31:47.959 PM
12/08/2025 04:34:23.657 PM,Intrusion,4637: FDB 1 - IPD 101,Sensor M  Alarm  Sector 40,17,1,Armed,Operator Station 6,Nuisance,Possible breach  //Susan Stevenson//,12/08/2025 04:34:38.161 PM
12/08/2025 04:34:31.802 PM,Intrusion,4638: FDB 4 - IPD 120,Sensor Z  Alarm  Sector 39,1,3,Armed,Operator Station 6,Nuisance,Camera confirmed  //Susan Stevenson//,12/08/2025 04:34:37.436 PM
12/08/2025 04:37:56.281 PM,Intrusion,4639: FDB 1 - IPD 379,Sensor D  Alarm  Sector 5,3,3,Armed,Operator Station 2,Nuisance,Rain  //Amanda Brooks//,12/08/2025 04:38:03.101 PM
12/08/2025 04:38:02.199 PM,Intrusion,4640: FDB 3 - IPD 157,Sensor Z  Alarm  Sector 4,1,3,Armed,Operator Station 2,Nuisance,Heavy wind  //Amanda Brooks//,12/08/2025 04:38:06.752 PM
12/08/2025 04:38:07.955 PM,Intrusion,4641: FDB 5 - IPD 365,Sensor N  Alarm  Sector 3,16,1,Armed,Operator Station 2,Nuisance,Rain  //Amanda Brooks//,12/08/2025 04:38:13.307 PM
12/08/2025 04:41:45.903 PM,Tamper,4642: FDB 3 - IPD 359,Sensor S  Tamper  Sector 40,13,1,Armed,Operator Station 5,Valid,Verified  //Susan Stevenson//,12/08/2025 04:41:59.788 PM
12/08/2025 04:41:49.608 PM,Intrusion,4643: FDB 2 - IPD 155,Sensor O  Alarm  Sector 39,3,3,Armed,Operator Station 5,Valid,Unauthorized access  //Susan Stevenson//,12/08/2025 04:41:55.801 PM
12/08/2025 04:41:57.862 PM,Intrusion,4644: FDB 3 - IPD 299,Sensor I  Alarm  Sector 39,11,3,Armed,Operator Station 5,Valid,Dispatch  //Susan Stevenson//,12/08/2025 04:42:13.685 PM
12/08/2025 04:45:09.954 PM,Tamper,4645: FDB 4 - IPD 276,Sensor K  Tamper  Sector 58,11,1,Secured,Operator Station 3,Valid,Technician onsite  //Allison Perez//,12/08/2025 04:45:18.462 PM
12/08/2025 04:46:02.818 PM,Intrusion,4646: FDB 5 - IPD 326,Sensor J  Alarm  Sector 48,16,1,Armed,Operator Station 3,Valid,Possible breach  //Shawn Schmidt//,12/08/2025 04:46:18.462 PM
12/08/2025 04:46:17.109 PM,Intrusion,4647: FDB 2 - IPD 101,Sensor G  Alarm  Sector 49,5,1,Armed,Operator Station 3,Valid,Verified  //Shawn Schmidt//,12/08/2025 04:46:27.581 PM
12/08/2025 04:46:24.080 PM,Intrusion,4648: FDB 2 - IPD 166,Sensor W  Alarm  Sector 50,1,1,Armed,Operator Station 3,Valid,Camera confirmed  //Shawn Schmidt//,12/08/2025 04:46:40.462 PM
12/08/2025 04:47:10.003 PM,Intrusion,4649: FDB 3 - IPD 321,Sensor B  Alarm  Sector 48,8,1,Armed,Operator Station 5,Nuisance,Wildlife  //Tyler Douglas//,12/08/2025 04:47:13.875 PM
12/08/2025 04:47:15.185 PM,Intrusion,4650: FDB 4 - IPD 300,Sensor M  Alarm  Sector 47,15,3,Armed,Operator Station 5,Nuisance,Deer near fence  //Tyler Douglas//,12/08/2025 04:47:17.605 PM
12/08/2025 04:52:03.918 PM,Intrusion,4651: FDB 3 - IPD 357,Sensor I  Alarm  Sector 30,9,1,Armed,Operator Station 7,Valid,Possible breach  //Jeffrey Prince//,12/08/2025 04:52:10.885 PM
12/08/2025 04:52:15.571 PM,Intrusion,4652: FDB 4 - IPD 336,Sensor L  Alarm  Sector 31,4,1,Armed,Operator Station 7,Valid,Camera confirmed  //Jeffrey Prince//,12/08/2025 04:52:26.867 PM
12/08/2025 04:52:25.406 PM,Intrusion,4653: FDB 4 - IPD 156,Sensor U  Alarm  Sector 32,12,1,Armed,Operator Station 7,Valid,Police notified  //Jeffrey Prince//,12/08/2025 04:52:40.182 PM
12/08/2025 04:52:58.761 PM,Sensor_Fault,4654: FDB 3 - IPD 373,Sensor K  Fault  Sector 40,10,1,Secured,Operator Station 2,Valid,Maintenance  //Jeffrey Prince//,12/08/2025 04:53:01.763 PM
12/08/2025 04:53:03.637 PM,Sensor_Fault,4655: FDB 3 - IPD 275,Sensor N  Fault  Sector 40,9,1,Secured,Operator Station 2,Valid,Maintenance  //Jeffrey Prince//,12/08/2025 04:53:09.485 PM
12/08/2025 04:54:48.477 PM,Tamper,4656: FDB 5 - IPD 188,Sensor R  Tamper  Sector 38,7,1,Secured,Operator Station 5,Valid,Service activity  //Allison Perez//,12/08/2025 04:54:52.661 PM
12/08/2025 04:56:54.515 PM,Intrusion,4657: FDB 4 - IPD 288,Sensor Y  Alarm  Sector 49,10,3,Armed,Operator Station 2,Nuisance,Weather  //Shawn Schmidt//,12/08/2025 04:57:01.775 PM
12/08/2025 04:56:57.626 PM,Intrusion,4658: FDB 1 - IPD 213,Sensor E  Alarm  Sector 50,1,1,Armed,Operator Station 2,Nuisance,Weather  //Shawn Schmidt//,12/08/2025 04:57:00.100 PM
12/08/2025 04:57:01.536 PM,Intrusion,4659: FDB 4 - IPD 303,Sensor Z  Alarm  Sector 51,3,3,Armed,Operator Station 2,Nuisance,Storm  //Shawn Schmidt//,12/08/2025 04:57:06.706 PM
12/08/2025 05:00:10.876 PM,Tamper,4660: FDB 3 - IPD 182,Sensor T  Tamper  Sector 38,3,1,Secured,Operator Station 2,Valid,Dispatch  //Christopher Henderson//,12/08/2025 05:00:16.519 PM
12/08/2025 05:00:15.043 PM,Sensor_Fault,4661: FDB 1 - IPD 395,Sensor K  Fault  Sector 38,3,1,Armed,Operator Station 2,Valid,Work order  //Christopher Henderson//,12/08/2025 05:00:21.435 PM
12/08/2025 05:03:57.057 PM,Intrusion,4662: FDB 5 - IPD 385,Sensor B  Alarm  Sector 18,3,1,Armed,Operator Station 7,Nuisance,Wildlife  //Shawn Schmidt//,12/08/2025 05:04:03.121 PM
12/08/2025 05:03:57.997 PM,Intrusion,4663: FDB 3 - IPD 250,Sensor S  Alarm  Sector 17,8,1,Armed,Operator Station 7,Nuisance,Wildlife  //Shawn Schmidt//,12/08/2025 05:04:03.392 PM
12/08/2025 05:04:54.405 PM,Intrusion,4664: FDB 2 - IPD 184,Sensor M  Alarm  Sector 50,13,3,Armed,Operator Station 6,FALSE,Wildlife  //Mark Clay//,12/08/2025 05:04:58.062 PM
12/08/2025 05:04:56.729 PM,Intrusion,4665: FDB 1 - IPD 144,Sensor H  Alarm  Sector 49,10,1,Armed,Operator Station 6,FALSE,Deer near fence  //Mark Clay//,12/08/2025 05:05:04.589 PM
12/08/2025 05:06:02.147 PM,Intrusion,4666: FDB 4 - IPD 231,Sensor Z  Alarm  Sector 56,13,1,Armed,Operator Station 3,Nuisance,Wildlife  //Shawn Schmidt//,12/08/2025 05:06:09.380 PM
12/08/2025 05:06:04.178 PM,Intrusion,4667: FDB 5 - IPD 203,Sensor G  Alarm  Sector 55,17,1,Armed,Operator Station 3,Nuisance,Possible animal  //Shawn Schmidt//,12/08/2025 05:06:07.884 PM
12/08/2025 05:08:31.510 PM,Intrusion,4668: FDB 2 - IPD 256,Sensor Z  Alarm  Sector 49,11,3,Armed,Operator Station 7,Valid,Possible breach  //Amanda Brooks//,12/08/2025 05:08:37.168 PM
12/08/2025 05:08:41.000 PM,Intrusion,4669: FDB 5 - IPD 378,Sensor S  Alarm  Sector 50,6,1,Armed,Operator Station 7,Valid,Verified  //Amanda Brooks//,12/08/2025 05:08:56.716 PM
12/08/2025 05:08:54.237 PM,Intrusion,4670: FDB 3 - IPD 276,Sensor J  Alarm  Sector 49,10,1,Armed,Operator Station 7,Valid,Camera confirmed  //Amanda Brooks//,12/08/2025 05:09:02.741 PM
12/08/2025 05:09:05.749 PM,Intrusion,4671: FDB 2 - IPD 162,Sensor I  Alarm  Sector 50,1,1,Armed,Operator Station 7,Valid,Dispatch  //Amanda Brooks//,12/08/2025 05:09:12.671 PM
12/08/2025 05:12:17.847 PM,Intrusion,4672: FDB 4 - IPD 190,Sensor E  Alarm  Sector 42,7,1,Armed,Operator Station 6,Nuisance,Wildlife  //Ashley Patel//,12/08/2025 05:12:20.947 PM
12/08/2025 05:12:22.583 PM,Intrusion,4673: FDB 2 - IPD 104,Sensor Z  Alarm  Sector 43,2,1,Armed,Operator Station 6,Nuisance,Possible animal  //Ashley Patel//,12/08/2025 05:12:26.985 PM
12/08/2025 05:13:31.231 PM,Tamper,4674: FDB 2 - IPD 259,Sensor L  Tamper  Sector 18,12,1,Armed,Operator Station 4,Valid,Maintenance  //Mark Clay//,12/08/2025 05:13:34.401 PM
12/08/2025 05:15:52.458 PM,Intrusion,4675: FDB 3 - IPD 388,Sensor E  Alarm  Sector 20,6,1,Armed,Operator Station 2,Valid,Possible breach  //Mark Clay//,12/08/2025 05:15:57.437 PM
12/08/2025 05:16:00.969 PM,Intrusion,4676: FDB 4 - IPD 396,Sensor K  Alarm  Sector 21,10,1,Armed,Operator Station 2,Valid,Camera confirmed  //Mark Clay//,12/08/2025 05:16:08.203 PM
12/08/2025 05:20:39.130 PM,Sensor_Fault,4677: FDB 5 - IPD 142,Sensor V  Fault  Sector 49,2,3,Secured,Operator Station 2,Valid,Sensor fault  //Ashley Patel//,12/08/2025 05:20:41.132 PM
12/08/2025 05:21:05.166 PM,Sensor_Fault,4678: FDB 5 - IPD 142,Sensor V  Fault  Sector 49,2,1,Armed,Operator Station 2,Valid,Hardware issue  //Ashley Patel//,12/08/2025 05:21:08.578 PM
12/08/2025 05:21:25.663 PM,Sensor_Fault,4679: FDB 5 - IPD 142,Sensor V  Fault  Sector 49,2,3,Armed,Operator Station 2,Valid,Sensor fault  //Ashley Patel//,12/08/2025 05:21:34.272 PM
12/08/2025 05:24:01.148 PM,Intrusion,4680: FDB 3 - IPD 213,Sensor D  Alarm  Sector 19,13,3,Armed,Operator Station 5,Nuisance,Deer near fence  //Allison Perez//,12/08/2025 05:24:05.670 PM
12/08/2025 05:24:09.480 PM,Intrusion,4681: FDB 5 - IPD 325,Sensor B  Alarm  Sector 20,12,1,Armed,Operator Station 5,Nuisance,Possible animal  //Allison Perez//,12/08/2025 05:24:12.899 PM
12/08/2025 05:24:14.275 PM,Intrusion,4682: FDB 5 - IPD 153,Sensor M  Alarm  Sector 21,5,3,Armed,Operator Station 5,Nuisance,Possible animal  //Allison Perez//,12/08/2025 05:24:21.706 PM
12/08/2025 05:24:40.710 PM,Intrusion,4683: FDB 2 - IPD 150,Sensor M  Alarm  Sector 37,17,1,Armed,Operator Station 6,Valid,Dispatch  //Brandon Cole//,12/08/2025 05:24:57.240 PM
12/08/2025 05:24:55.340 PM,Intrusion,4684: FDB 1 - IPD 225,Sensor W  Alarm  Sector 36,14,1,Armed,Operator Station 6,Valid,Checking  //Brandon Cole//,12/08/2025 05:25:09.625 PM
12/08/2025 05:25:03.589 PM,Intrusion,4685: FDB 3 - IPD 162,Sensor V  Alarm  Sector 35,11,1,Armed,Operator Station 6,Valid,Verified  //Brandon Cole//,12/08/2025 05:25:16.271 PM
12/08/2025 05:29:29.884 PM,Intrusion,4686: FDB 3 - IPD 201,Sensor I  Alarm  Sector 42,1,1,Armed,Operator Station 6,Valid,Possible breach  //Allison Perez//,12/08/2025 05:29:46.465 PM
12/08/2025 05:29:37.933 PM,Intrusion,4687: FDB 3 - IPD 330,Sensor J  Alarm  Sector 43,16,3,Armed,Operator Station 6,Valid,Camera confirmed  //Allison Perez//,12/08/2025 05:29:52.408 PM
12/08/2025 05:33:29.895 PM,Sensor_Fault,4688: FDB 2 - IPD 189,Sensor H  Fault  Sector 18,12,1,Secured,Operator Station 5,Valid,Technician onsite  //Mark Clay//,12/08/2025 05:33:33.863 PM
12/08/2025 05:35:19.681 PM,Intrusion,4689: FDB 1 - IPD 195,Sensor O  Alarm  Sector 40,11,1,Armed,Operator Station 4,Nuisance,Animal  //Brandon Cole//,12/08/2025 05:35:24.240 PM
12/08/2025 05:35:25.130 PM,Intrusion,4690: FDB 4 - IPD 318,Sensor M  Alarm  Sector 39,2,3,Armed,Operator Station 4,Nuisance,Possible animal  //Brandon Cole//,12/08/2025 05:35:29.655 PM
12/08/2025 05:38:29.348 PM,Intrusion,4691: FDB 1 - IPD 232,Sensor I  Alarm  Sector 19,3,1,Armed,Operator Station 7,Valid,Checking  //Mark Clay//,12/08/2025 05:38:36.382 PM
12/08/2025 05:38:46.918 PM,Intrusion,4692: FDB 3 - IPD 200,Sensor A  Alarm  Sector 20,14,3,Armed,Operator Station 7,Valid,Possible breach  //Mark Clay//,12/08/2025 05:38:52.622 PM
12/08/2025 05:38:59.080 PM,Intrusion,4693: FDB 3 - IPD 398,Sensor G  Alarm  Sector 21,13,1,Armed,Operator Station 7,Valid,Dispatch  //Mark Clay//,12/08/2025 05:39:12.558 PM
12/08/2025 05:41:45.369 PM,Intrusion,4694: FDB 5 - IPD 344,Sensor T  Alarm  Sector 30,5,1,Armed,Operator Station 1,Valid,Possible breach  //Amanda Brooks//,12/08/2025 05:41:50.805 PM
12/08/2025 05:41:51.125 PM,Intrusion,4695: FDB 1 - IPD 368,Sensor A  Alarm  Sector 29,3,3,Armed,Operator Station 1,Valid,Camera confirmed  //Amanda Brooks//,12/08/2025 05:42:02.404 PM
12/08/2025 05:45:22.000 PM,Intrusion,4696: FDB 1 - IPD 270,Sensor T  Alarm  Sector 19,5,3,Armed,Operator Station 3,FALSE,Possible animal  //Shawn Schmidt//,12/08/2025 05:45:24.826 PM
12/08/2025 05:45:29.884 PM,Intrusion,4697: FDB 5 - IPD 154,Sensor F  Alarm  Sector 18,13,3,Armed,Operator Station 3,FALSE,Wildlife  //Shawn Schmidt//,12/08/2025 05:45:36.347 PM
12/08/2025 05:45:33.021 PM,Intrusion,4698: FDB 1 - IPD 349,Sensor X  Alarm  Sector 19,16,1,Armed,Operator Station 3,FALSE,Animal  //Shawn Schmidt//,12/08/2025 05:45:37.582 PM
12/08/2025 05:46:29.663 PM,Sensor_Fault,4699: FDB 3 - IPD 132,Sensor N  Fault  Sector 30,3,1,Secured,Operator Station 3,Valid,Work order  //Amanda Brooks//,12/08/2025 05:46:39.335 PM
